label,R_mean,G_mean,B_mean,R_std,G_std,B_std,Aspect_Ratio,Area,Perimeter,Homogeneity,Contrast
nail,0.0229186951328651,0.0207639723026469,0.0218730591797155,0.1443776617853997,0.1394975505985362,0.1336528531800613,0.080672268907563,0.0196721311475409,0.0990108446609556,0.9530516802709964,0.0638592727505697
plug,0.5187804443765078,0.3880931912013912,0.3577752416979134,0.7005971651143957,0.551879700148171,0.4546345393086587,0.0591836734693877,0.4237074401008827,0.2884111582905563,0.467261484216532,0.1638214550480042
plug,0.6595975464953858,0.4649658193528886,0.4029499685444648,0.7869705393997809,0.5807832386741985,0.4457236933344727,0.0632454923717059,0.5106683480453972,0.2955257320181161,0.4343137832872817,0.1426338766806087
nail,0.0563221426914012,0.0518905165802662,0.0482711118839478,0.1421841242450587,0.1395894082081907,0.1239067232150411,0.0262548262548262,0.0132156368221942,0.0862494571471475,0.8021880340509316,0.0355580124655641
nail,0.0177752322848531,0.0165431032078875,0.017356111637276,0.0933562350697687,0.0928928379900438,0.0885729772349424,0.0894409937888198,0.0194199243379571,0.0784383740000874,0.9512941591937946,0.0245121681112199
screw,0.0292757685349345,0.0269049951977054,0.0269434292593733,0.1194097269498325,0.1165821784825557,0.1067197193279724,0.0193277310924369,0.0352585119798234,0.1396673235684437,0.904409597789354,0.2049012181839814
nail,0.1288253074977575,0.122050506403621,0.1351939784039726,0.4076424183078218,0.4120225767207604,0.4109518112165289,0.010204081632653,0.0947288776796973,0.1940702036370926,0.8326364719581253,0.2694185848564446
screw,0.0612367376027982,0.0659929595947052,0.0762558661723412,0.1555751924220094,0.1730403584421443,0.1779815962784359,0.0752834467120181,0.0521059268600252,0.2232169183845284,0.7843939538666177,0.046200565618107
plug,0.3299070237718455,0.2391335842691327,0.2138986995087335,0.6294259697519052,0.4847592408959357,0.3911983775284066,0.0432900432900432,0.2340479192938209,0.2169597687125311,0.6818045805823331,0.2076804715314704
plug,0.3832152861696838,0.3026687082198241,0.2893828141519653,0.5478049752813048,0.4584784077818442,0.3922476602104003,0.0581818181818181,0.3678688524590164,0.3140615231962554,0.51674440632893,0.1860535781294331
screw,0.0443379263101474,0.0440067814107415,0.0499563750749429,0.1327906426558853,0.1397318196557917,0.143499721865445,0.0361516034985422,0.0663303909205548,0.2097923475452317,0.8802401025361158,0.1376552658313579
plug,0.1201885287444704,0.1157655511992248,0.1273037538054447,0.3691925138371231,0.3799938019114984,0.3790351912563302,0.0125435540069686,0.0954854981084489,0.1451808325014905,0.8746586655402929,0.2569820155407692
plug,0.3770366510337966,0.3628382685976792,0.3855999362093535,0.6758589504015848,0.6975719434351326,0.6723722786899258,0.055064935064935,0.2597225725094577,0.2618895652490273,0.6636149752313015,0.3082624541236122
screw,0.0175132606221229,0.0163419772977896,0.017083600018737,0.1085702039588674,0.1081712070225197,0.103071116050828,0.0979591836734693,0.0191172761664564,0.0873815809685711,0.971642707384432,0.0246061815286332
screw,0.0438383618434819,0.0391025364153074,0.0395176724953175,0.1675944898436464,0.1604444591533138,0.1488709686351419,0.0348432055749128,0.061639344262295,0.094917964445201,0.9206011480932856,0.0771043281683308
plug,0.2614545227798335,0.1866243482789793,0.1626499724997675,0.5891275377675179,0.444565793716563,0.3461368521819538,0.0748768472906403,0.1799747793190416,0.174488462266712,0.7669889801735886,0.1262743705439269
nail,0.0748470981398613,0.070208545564932,0.0688632324188141,0.1857080740147366,0.1862634814737954,0.1683480248667009,0.0368896925858951,0.053921815889029,0.2179781086447573,0.8000920932188486,0.054358206496371
plug,0.2812876003434907,0.2745450306360462,0.4048752559440697,0.3829879614799186,0.3985566567633,0.4393558081105669,0.0765714285714285,0.1783102143757881,0.2394356141937883,0.4527300243461478,0.2218152863327262
screw,0.0540364092215446,0.0700752938946853,0.0757889626747174,0.1666801738707867,0.235046688559265,0.2305756442755025,0.0719576719576719,0.0802522068095838,0.1905324385961951,0.8630317022013282,0.0858679309177107
screw,0.262815677296178,0.214723261128247,0.2003547313351783,0.5066579932292895,0.4038876628525172,0.3117318303794923,0.0291666666666666,0.1910718789407314,0.2417331881215089,0.6048622695564966,0.057535552484418
nail,0.1010201331347295,0.0978682515545044,0.1113028579396026,0.3179184830018328,0.3254298475483475,0.3288853557983333,0.0443257676902536,0.0916519546027742,0.2392470871982314,0.7950816475081527,0.2389375165887186
screw,0.0839987944937946,0.0806318946553667,0.084012689771548,0.2264024523641421,0.2263586504093009,0.2148640057725143,0.0146788990825688,0.0981588902900378,0.2823287302932467,0.7960015469431109,0.1178360073585268
screw,0.0582781050087259,0.051718496576775,0.0507468078317374,0.1977294592428889,0.1875901091554561,0.1696041309282892,0.0914285714285714,0.0400504413619167,0.2054109628153321,0.8729329760608963,0.0997611224499135
plug,0.0698535156006117,0.0864983970225564,0.1062931856716731,0.1754802783327529,0.2342660818999034,0.2592963596116015,0.0258317025440313,0.1248928121059268,0.1716081635721355,0.813157378315876,0.3758322548759392
screw,0.1258147393788172,0.1161971038127382,0.1199824560845638,0.3431840121405948,0.3392482395485399,0.3190427619683207,0.0315270935960591,0.1221689785624211,0.1219751521747374,0.8578626155529853,0.1316101445163416
nail,0.1483130006585273,0.1622856530654635,0.243722802342588,0.3309997370668669,0.3915843822366387,0.5287935549379968,0.0557022809123649,0.1537452711223203,0.3083066415456683,0.698508880252053,0.1913232351891342
nail,0.0369482457437307,0.0272509925451321,0.0280847909051616,0.1004337968131603,0.0818188070857852,0.077365766158667,0.1894736842105263,0.0217906683480453,0.1332297378192256,0.8960285890019942,0.0196281564327619
plug,0.3130145524240902,0.3002027417045202,0.3382273597643881,0.6182392977560442,0.6345461669804298,0.6454316282961311,0.0533692722371967,0.2380832282471626,0.2452961928233345,0.6765736664070044,0.3967585872360677
nail,0.0094572739414132,0.0093796100085169,0.0111173090537623,0.0626671167902461,0.0654666587063333,0.0667919824878984,0.0328042328042328,0.0067591424968474,0.1095551163285213,0.9451116404889218,0.1336101994307209
screw,0.1199079791314978,0.1128281283102386,0.1218969609607157,0.3292492955220145,0.3301746269797636,0.3235114360592026,0.236734693877551,0.1221689785624211,0.1598984420845655,0.8615640008255508,0.1963288639130156
nail,0.0183145632175486,0.0166713527858877,0.0175618364721645,0.0854930951876149,0.0824487514363232,0.0789942964827505,0.3936507936507936,0.0053972257250945,0.1900106494199188,0.9602179404560046,0.010142026889741
nail,0.1013363092892601,0.0948286741356636,0.1061157143805788,0.3080792035499158,0.2993889225693253,0.2874648887514742,0.0773960216998191,0.0667843631778058,0.2318716193119726,0.7318554424196205,0.1213878694136059
screw,0.1827054749198602,0.1733946926893205,0.1868490018457893,0.3758781615476878,0.3807607164942029,0.3720983237303944,0.2246305418719211,0.2063051702395964,0.2080441727675097,0.7764570931074873,0.1452748922305305
screw,0.1084033891400806,0.085790653221906,0.0807717857451744,0.3433138655183696,0.2951762940074096,0.2493012548660217,0.0410540915395284,0.0751576292559899,0.2272293399462193,0.8233377063379056,0.2023739852280319
nail,0.1226693620311947,0.1107689835672789,0.1169918410863124,0.2952671332445153,0.2852221740638931,0.2738020528836528,0.0592020592020592,0.1563682219419924,0.2996852669985286,0.7053360926528723,0.1942338437319811
screw,0.0533847080149131,0.0467026831760161,0.0467951647270155,0.2087673238528069,0.1960122796261684,0.178864605095863,0.0152380952380952,0.0553846153846153,0.1081620982529678,0.918384847505374,0.1273124719707854
nail,0.0980013227740318,0.0876579842502149,0.0917590164770622,0.1294035450212639,0.1237697767436412,0.1183881503321894,0.0472049689440993,0.0174022698612862,0.0735213958227821,0.3815822769531294,0.0605596507445474
screw,0.3293626472082642,0.3389446833340876,0.4088591722364005,0.5002263619780857,0.5538165749804964,0.5976626313572238,0.0712680577849117,0.2879192938209332,0.3460494947102592,0.4592153598283581,0.1476395054044901
nail,4.285456449834796e-05,0.0008970758872378,0.0020819051147977,0.0024694094448656,0.0095308651078199,0.0177955333405886,0.4285714285714285,0.0004539722572509,0.0235470322806376,0.9906653027107304,0.0153199403263744
nail,0.0416258150929255,0.0370654901306972,0.0330936866171801,0.1034514857410682,0.0991066961231975,0.0857623877897561,0.4285714285714285,0.0044388398486759,0.0516225598469694,0.7903475694447367,0.0913376959756912
screw,0.0144899107605942,0.0185922861330304,0.0236048874599218,0.0740750655736914,0.0977123698284119,0.1079160532432856,0.0104761904761904,0.0182093316519546,0.1204545449845482,0.9262631329525932,0.0784121690264595
plug,0.0651595244465468,0.0629515971265702,0.0677259915773808,0.2231104522694232,0.2324625069526057,0.2266585687067159,0.0213075060532687,0.0692055485498108,0.1142916584286058,0.8917943337603395,0.1538471000631515
nail,0.0035367710095364,0.003051958726929,0.0032042284957005,0.0281804217402422,0.027657299855853,0.0263784903249204,0.0097959183673469,0.0032786885245901,0.061148491486878,0.9726367872936816,0.1094947327957825
plug,0.0530839069318888,0.0508297001972498,0.0535424269629733,0.1995720917734756,0.2068158227646153,0.1975207184811032,0.025531914893617,0.0580580075662042,0.0952731214336622,0.916343762381858,0.1544778100145523
screw,0.1567689765937668,0.1454305284661948,0.1511996466670605,0.3867546100578057,0.3812604772921892,0.3603454856594822,0.0777142857142857,0.1708953341740227,0.1779652920033226,0.8023676537001067,0.0587121113663612
plug,0.0597775098113379,0.0546329680249959,0.0571595827417812,0.1082730599668819,0.1054380845097379,0.1004502600423668,0.0485714285714285,0.0064564943253467,0.0774671659598968,0.7257016508420776,0.172469957258308
nail,0.0115264550448243,0.0112743212074852,0.0123970062505126,0.0506469392148821,0.0530784753434377,0.0520952998626327,0.0212624584717607,0.0021689785624211,0.0792624726296544,0.9334619754334298,0.1991519023256239
nail,0.024086268222506,0.0220749427257789,0.0232540537808482,0.1362882609893237,0.1324796984727712,0.1269290364837838,0.0409703504043126,0.0196216897856242,0.131728651211317,0.9383662424601196,0.0914097436413725
screw,0.0698465018602874,0.0772912483370752,0.0925833796691377,0.2150473230386647,0.2426840181156957,0.2533798839490983,0.0539083557951482,0.0567969735182849,0.2952039016008211,0.7554357787886677,0.1832310522510318
plug,0.3633898554006608,0.2680388422969879,0.2417681188801476,0.66023286488132,0.5129121291268486,0.4120973587125998,0.0222556390977443,0.2777301387137452,0.1904324587872654,0.6379576013721718,0.1862544915386093
plug,0.1909519913607673,0.1676448568508351,0.1746073744657668,0.3308522806145514,0.311180669575641,0.2951770501138238,0.0722222222222222,0.2282976040353089,0.2856917747091965,0.6255363539191251,0.1195617832529447
nail,0.0162897891503129,0.0145754464779169,0.0153539794185533,0.0732448452191463,0.070043462870725,0.0671087672802644,0.0243559718969555,0.0042370744010088,0.1246278830909193,0.9085387512586356,0.1473885833005372
plug,0.0342208942140883,0.0312320535421242,0.0325241259985024,0.0861678660658815,0.0835389731470305,0.0793497066312965,0.0509316770186335,0.0082219419924337,0.1302413712603104,0.8379458181197738,0.2072758623845653
screw,0.1334296431186688,0.1168005634519394,0.1167321203254788,0.3663379092073584,0.3439426827906269,0.3097926194911115,0.1732142857142857,0.1097604035308953,0.2367690780521681,0.8187485846499166,0.1702710390715809
screw,0.1352966393679297,0.1262935346822992,0.1310394935397558,0.3701402961203015,0.3671289087178211,0.3444454881189458,0.0469667318982387,0.1274148802017654,0.1670991903001856,0.820864009477355,0.1323607874721995
plug,0.153692019254527,0.1532539815042583,0.1692758569641287,0.3862234884552679,0.4110921882401637,0.4100954373072897,0.1032967032967032,0.1460277427490542,0.1978745791478404,0.8102503952766734,0.1848337467165777
screw,0.0843145130942201,0.078979594280312,0.0871702018091409,0.2640248281132051,0.2638462899773734,0.2640294681041298,0.3542857142857142,0.0907944514501891,0.1805513703497574,0.8749067227272819,0.1952982308417458
screw,0.1006602135541726,0.0986791949296911,0.1046086365550789,0.266598459017132,0.2785580108344937,0.2682171960460118,0.11,0.1265573770491803,0.1652372302972336,0.8406491418248533,0.0657484738378744
screw,0.0589253058886792,0.0559673545101098,0.0590382351323898,0.2026762302192006,0.2058437446806708,0.1974797898214749,0.0236190476190476,0.0680453972257251,0.1457968837440817,0.886298737842261,0.1943434528331243
plug,0.0820473136995547,0.0815392871813352,0.0899217446979836,0.2897177230581713,0.3099749358078174,0.3104580561795189,0.1093877551020408,0.069155107187894,0.131501083814646,0.8969748138467785,0.085714317093931
screw,0.2150322616287322,0.2050673872031322,0.2180287154234808,0.3928348757537003,0.3917313148396099,0.3759227553160391,0.0399999999999999,0.1962168978562421,0.3599096797606172,0.5675930629569429,0.1007959290140123
screw,0.0659561888222764,0.0597489023551479,0.0621550032747935,0.2325518612993374,0.2255494724223484,0.2139375848983254,0.0054421768707482,0.0644640605296343,0.1772825880001225,0.8824958606914767,0.2031845214669461
screw,0.1917191278270529,0.1727722866724853,0.1738700807456365,0.4315708915917596,0.4165415556047611,0.3832016871005819,0.16036866359447,0.1837074401008827,0.1670796680955796,0.799456665536379,0.2690724046091469
screw,0.1587636868491477,0.1376474085039532,0.1356436667579157,0.4053764523032221,0.3783360317516092,0.339406542634392,0.011204481792717,0.1356368221941992,0.1876992700758979,0.8081433598131763,0.1827590082463093
screw,0.0404002783597778,0.0408238379838025,0.0484653996271825,0.1661983408769629,0.1813769930062252,0.1903199473559617,0.5246753246753246,0.0339470365699873,0.1896888185254693,0.9015068444937872,0.0456765360009518
plug,0.0675881714938249,0.0898918887083987,0.1103679560302737,0.1607904307537584,0.2310056066803226,0.2575017734310965,0.1454545454545454,0.1355359394703657,0.1772687825838223,0.8173966301446637,0.066991442509221
plug,0.0690374521843963,0.0675994474704721,0.0702375281094737,0.2257254299298296,0.2360956559638594,0.223395953590151,0.0494505494505494,0.0794451450189155,0.1258737904198165,0.8862609329658192,0.079164715680801
screw,0.0138462825633798,0.0159061724821999,0.0191685470160997,0.0556934438896817,0.0689758271506306,0.0744730729502338,0.1166666666666666,0.0082723833543505,0.1074517841806144,0.9183597767724504,0.0327275056973668
screw,0.0678398701267145,0.0646283741427365,0.0674562499724551,0.1861589378785836,0.1869793673488426,0.1779656722052132,0.187012987012987,0.0464564943253467,0.2631964090273822,0.8480088522273229,0.0744310961825354
screw,0.0475123019326676,0.0409620098373883,0.0426755475207308,0.1186251927143279,0.108121019229975,0.1021703158730206,0.1043478260869565,0.0182597730138713,0.1297057771448884,0.8589849921666369,0.0485139985905309
screw,0.0627565693756667,0.0702683390673934,0.085018784898643,0.1792274816538799,0.2130763071674838,0.2294629686162984,0.0594752186588921,0.0519546027742749,0.1687473852689779,0.8049249222853206,0.0896302248743833
plug,0.4200377613370169,0.3991054540388364,0.4399108879777374,0.745743811326358,0.7569629484070703,0.7488513559588869,0.0240601503759398,0.252156368221942,0.2086268977252273,0.5966528672457049,0.2752554708450408
nail,0.0863214394174223,0.0684085210630121,0.0665950524425351,0.2531286273159572,0.2136182720110044,0.1836973338321832,0.2701298701298701,0.0741992433795712,0.1891865512675063,0.8435897762563961,0.0299365372822873
screw,0.3292176338962505,0.3389884735306941,0.4085973925610444,0.5001286444456933,0.5536269041035666,0.5978708954863002,0.0458172458172458,0.2879192938209332,0.3485884418326747,0.4702273406550706,0.1177758211987809
screw,0.0160148727805185,0.0253046448411094,0.035968755451442,0.0627865413697901,0.107845713515224,0.1363405618602128,0.0497695852534562,0.0255737704918032,0.1626511519507989,0.8807982518400307,0.1179530115960864
nail,0.1138983632284841,0.0857222621086042,0.0817114421998891,0.3010864026573068,0.2442949740366098,0.2120268098549851,0.0404761904761904,0.1002774274905422,0.2720120257360593,0.788159136234967,0.1649529841388967
plug,0.0724776009294381,0.0739982334607067,0.0774793374482986,0.2320585249009881,0.2507884413912674,0.2385777564711149,0.0247619047619047,0.0883228247162673,0.1224440931478269,0.8730776238919308,0.2009366928730288
screw,0.0752524722734405,0.0708658730208051,0.0748997198727036,0.2276047218865818,0.2283145398162905,0.2194788780213644,0.0342857142857142,0.0898865069356872,0.1851465181097677,0.8617625088777424,0.0902216893493561
screw,0.1298158557246506,0.1164217262815029,0.1171775361342567,0.3507214849093997,0.3347259761490405,0.304758792458665,0.076595744680851,0.1291298865069357,0.1472703600919753,0.8337894440446539,0.1128887343150803
screw,0.196737443359439,0.1892276054210023,0.2120993748334407,0.4254840349772579,0.4231800362973094,0.4059912728353668,0.0588571428571428,0.2032282471626734,0.3358132487117046,0.6500048656933674,0.1350938395218787
plug,0.0309907722051119,0.0313050908675918,0.0324974285418401,0.1419740847690126,0.1530255103050696,0.1444891565722437,0.1821428571428571,0.0348045397225725,0.1160065073031778,0.948314642615524,0.0405208079735678
plug,0.7563168124602951,0.725387429114734,0.8213034524437327,0.8463936065633267,0.8640584939167297,0.8777603684845707,0.0622908622908622,0.626078184110971,0.4401904927996524,0.3381923433910909,0.2783155929380107
plug,0.3929760309126374,0.2822102808559771,0.2489519691801026,0.6408584297932138,0.4837852039744348,0.3786493357963608,0.1609022556390977,0.3115762925598991,0.2230364818301531,0.6708978097977826,0.069708166683446
nail,0.0196503328828534,0.0176041243631726,0.018544431113196,0.0883796923819228,0.0846736941068735,0.0811260180420554,0.0540816326530612,0.0081210592686002,0.1745884413121945,0.9066419076425613,0.1251927769286387
screw,0.0669346463386372,0.0607422370961799,0.0618694865762287,0.250832838428095,0.2436810664319253,0.2265555172042892,0.1036544850498338,0.0575031525851198,0.1530114363262621,0.9038424527176976,0.0627999377637034
screw,0.1311123384155561,0.1295222482418498,0.1619813846382401,0.2409482412935813,0.2607798386070702,0.297131313042846,0.0785714285714285,0.0756620428751576,0.1447785438118555,0.6333836393565929,0.0703016812952471
nail,0.0322188286197703,0.029416768563407,0.033148203222376,0.0873257185281429,0.0842741901765488,0.0830197220997564,0.0777777777777777,0.0036317780580075,0.1000625099237463,0.7769618700423232,0.1236295475970382
plug,0.2890484199678374,0.2216251881171339,0.212271823801249,0.5801076404980887,0.4715217332692994,0.4038112292967231,0.0436251920122887,0.2217402269861286,0.2181723503291401,0.6934423089300245,0.1359282452110085
plug,0.1594514972229002,0.1539580591751876,0.2126252668271958,0.3516291894949609,0.3612449168505486,0.3813320492464002,0.0582010582010582,0.1408827238335435,0.3468126575583848,0.6530054361301943,0.2798415537108392
nail,0.0330847779691772,0.0273092128316808,0.029193965647331,0.0705357320473298,0.0581377075613768,0.0569175025969804,0.1857142857142857,0.001765447667087,0.0216712680065563,0.803391271203615,0.0201808879655137
screw,0.0496228391892309,0.0558276687539581,0.0698525825012088,0.1641474189434386,0.1837148953091971,0.195635346125999,0.0623973727422003,0.0351071878940731,0.2614011037890881,0.7792123183827794,0.1503829545766558
plug,0.2872620785983739,0.2867905139845306,0.3805267470234673,0.3843104026891357,0.4093467254737071,0.4333360155444167,0.0329297820823244,0.3715510718789407,0.41697909635261,0.4659607803653479,0.2084753388674824
screw,0.1041979654844961,0.0933069083146832,0.0957775951309349,0.298085426415867,0.2854362215859699,0.2672354579746041,0.1947089947089947,0.1051702395964691,0.1700875565728081,0.8689007388026203,0.0507709063618308
screw,0.1133850000582225,0.1091524519647877,0.1163983143455557,0.2945181838288818,0.3019358862624122,0.2927865244501904,0.0160278745644599,0.1372509457755359,0.1530252413608387,0.8207010808649892,0.1708131538243288
nail,0.0176668969486596,0.0173294371930437,0.0193566922318319,0.0839706236924104,0.0909428349888425,0.0912115866893239,0.4698412698412698,0.022749054224464,0.1239785055634545,0.9558503711714204,0.0043260815844628
plug,0.1536912921822503,0.1532535634863856,0.1692757498529685,0.3862127219236301,0.411100538032576,0.4100883473032596,0.1032967032967032,0.1460277427490542,0.1978745791478404,0.8102503952766734,0.1848337467165777
screw,0.0516858346939087,0.047126790552284,0.0476456957705726,0.1821586801265881,0.1774366230784171,0.1638046024178225,0.055328798185941,0.061437578814628,0.1660475237967931,0.8893826163237729,0.0822968854394523
screw,0.0224771115463337,0.0280395889108018,0.0373113521893232,0.0951977111192954,0.1245402033835807,0.1379858219397951,0.1089947089947089,0.0229003783102143,0.2205975134669274,0.880235829759327,0.0652236388098223
plug,0.1102198287946535,0.1050397322845771,0.1586400519980053,0.2547756405635373,0.2619228104281358,0.2988737857980067,0.0618610747051113,0.1046658259773013,0.3704401461073136,0.6611905392215033,0.2127915358636658
screw,0.0208131267258479,0.0175145329650585,0.0172532670716918,0.14533280256311,0.1331166768308983,0.1206712169374148,0.1098901098901098,0.0184615384615384,0.050798461599126,0.9792679093384148,0.0233312892981027
nail,0.0422055643495543,0.0370348759704148,0.0403157607247513,0.0885586910875723,0.0831708205107278,0.0820596047491945,0.0551378446115288,0.0084741488020176,0.1310987968427673,0.708304263640216,0.1326810481324534
screw,0.1995149597422411,0.1952600100436278,0.2215463649345286,0.3685746459207439,0.3780551858902338,0.3749085814240552,0.0230576441102756,0.1936948297604035,0.341568131030308,0.5782819331155332,0.0556072523590302
screw,0.1090200467165483,0.0889516930772065,0.0837565810370588,0.3081355743258287,0.2649905874763813,0.2217119070179335,0.0192481203007518,0.0903909205548549,0.1891727460420679,0.804247244630122,0.121620852820311
nail,0.0914363114017263,0.0887468078306997,0.1052869715321781,0.2644387050518252,0.2717239431798703,0.2795846525877053,0.0527472527472527,0.0518032786885245,0.101630249196833,0.7121366930453398,0.0612773450728072
plug,0.2808160312934101,0.2158302176461811,0.2025528903658328,0.4800204067735351,0.3868366744420068,0.3253293206754107,0.1037037037037037,0.2645649432534678,0.2251398141689217,0.6657924022730258,0.0889681771171781
screw,0.1258837736379164,0.1162306695181351,0.1200249435114151,0.3431167520208962,0.3391627234281466,0.3189756154595651,0.1035714285714285,0.1220680958385876,0.1219751519838756,0.8707480671447528,0.0608729555834195
plug,0.3820578873910183,0.36308157759513,0.3861216627691035,0.6050437055812607,0.6143917071484233,0.5921612432033916,0.0488311688311688,0.3358890290037831,0.282314924304361,0.5775471539752665,0.3423488344422986
nail,0.0627347760109592,0.0585671601802382,0.0653198762293353,0.153962771262771,0.146257113174182,0.1419337219646056,0.069215291750503,0.0536191677175283,0.2180918920568001,0.6920726046994629,0.1372648612039061
screw,0.0128622043395696,0.0143371522827155,0.0198578713006971,0.0698228382314677,0.0783576895203345,0.0890398938105072,0.0693877551020408,0.0098865069356872,0.0472078485459035,0.9414535784985736,0.0198237980615224
plug,0.5049612573994221,0.4837523107994461,0.5451605513539529,0.7260377015639986,0.7449060064535931,0.7569069654576353,0.0557142857142857,0.4219419924337957,0.3036310357041797,0.5028569388545266,0.4102255699654955
screw,0.0526893511323577,0.0510497753094268,0.0529934525142104,0.1949935116167435,0.2047900681514459,0.1936179177065269,0.0736507936507936,0.057452711223203,0.1250496936034367,0.9109486362996212,0.0648244478816778
plug,0.0610589935026043,0.0599579734292715,0.0671097513200567,0.2010865497760258,0.213511920982056,0.2155031487828743,0.1053571428571428,0.0727868852459016,0.1317757833896453,0.8907150861317555,0.0679025818910681
screw,0.0255506168592254,0.0305792677939487,0.0360409543239892,0.1049667829599628,0.1343026540401349,0.141264607573573,0.1632653061224489,0.0391424968474148,0.1541102337673812,0.9101989419224298,0.0608632906526573
plug,0.1694817852088447,0.1643756294509772,0.2241258396952434,0.3636812368227202,0.3762760865192727,0.4035789273999723,0.0586466165413533,0.1655989911727616,0.3037448205476861,0.6525604166114248,0.2911180384583702
nail,0.0026546019938879,0.0025381988739221,0.0026031493024134,0.0225222767483994,0.0230158392124202,0.0217097985000237,0.4571428571428571,0.001967213114754,0.0386197990430356,0.9853079164088706,0.008564739477032
nail,0.0480477499233337,0.0486506012715062,0.0581971685499542,0.1639069936951185,0.1757705229123534,0.1871835873913765,0.0322077922077922,0.0542244640605296,0.2179781088356191,0.8297649186825783,0.1711709027008721
nail,0.0179046511501046,0.017185161713628,0.0179188528454256,0.0745044066086086,0.0780435829929756,0.0737867833087967,0.0302521008403361,0.011702395964691,0.0946432648702017,0.93502665037192,0.0371710308344239
screw,0.0293153971079466,0.0269385241853161,0.0269695346293449,0.1195784810754731,0.1166670911226918,0.1067818800852309,0.1689440993788819,0.0348045397225725,0.1401362646369641,0.9200150331295968,0.058016968543213
screw,0.0203529667560402,0.0182053060874123,0.0191777258474608,0.0674070823437414,0.0639765373405424,0.0613332007085519,0.0885714285714285,0.0091803278688524,0.0759798851500121,0.9164531974837838,0.0387067297571869
screw,0.0935472341319536,0.0835658152324468,0.0838449715466455,0.306824636521137,0.2936355990174342,0.2666239356483935,0.0610169491525423,0.0796469104665826,0.1533194615181187,0.8736133300979813,0.1058019970529283
plug,0.1179208279206487,0.1065538721038264,0.1115975207411184,0.3384728562701415,0.3269716307814098,0.311468893599018,0.1161290322580645,0.106733921815889,0.1356077691604081,0.8935570716207623,0.0496524102836327
screw,0.6829668027553885,0.6373269706192728,0.6697813870519603,0.761304192347465,0.7541797370329337,0.7191063246127397,0.0527093596059113,0.6148802017654477,0.4342885001161163,0.3304805006444475,0.1079638663384006
screw,0.0631052068002059,0.0701678396623589,0.0852418081858923,0.1964149803545978,0.2211127053570044,0.2328617535161472,0.0527472527472527,0.0484741488020176,0.2791599271799561,0.7667870937521545,0.1602666642260276
plug,0.0223913687275656,0.0433560349119178,0.0741202719604423,0.0685423066677414,0.1372647033259273,0.1964291043044591,0.0571428571428571,0.0375788146279949,0.0874953649531993,0.822836633681327,0.0760110194854522
plug,0.0535002560961274,0.0507049896489418,0.0534601536907539,0.2007427576365073,0.2066418621606128,0.1974741784813869,0.127891156462585,0.0583102143757881,0.094804180269711,0.934390646735298,0.0345534454196831
screw,0.0607415387037251,0.0531193535525325,0.0547275405423644,0.1411695014503539,0.1296280366084677,0.1202152481621906,0.0207792207792207,0.0170491803278688,0.1023738899357835,0.8117971037881749,0.1585949240808705
nail,0.0917336024806562,0.0994625378275017,0.1508353378089806,0.2622583800517353,0.3070647363585569,0.4217739251220361,0.1346031746031746,0.0850945775535939,0.1986986777774074,0.8140022405232438,0.08109155142274
screw,0.1578439153476721,0.1318791233901689,0.1269507630266184,0.3819989552524088,0.3348607204294383,0.2866746376605691,0.1415584415584415,0.1503152585119798,0.2195929788555705,0.7788384397988733,0.0847927073704249
screw,0.0138131271273829,0.015904708007423,0.0191716175360234,0.0558598134127829,0.0690772909788068,0.0745787784648643,0.0292063492063492,0.0080201765447667,0.1025681318110282,0.9011115041451752,0.0992045103010222
nail,0.0660124554414822,0.0612111853626263,0.0602539646517179,0.1815234956973467,0.1796284040141735,0.1623302038524735,0.0244897959183673,0.0621437578814628,0.2318520993022773,0.8319710422185126,0.0905293563119503
screw,0.0844786245892259,0.0744268317046607,0.0757812566218081,0.2950598672761441,0.277860268939641,0.2570002788679626,0.0371057513914656,0.0736443883984867,0.1595294791072186,0.8753074700639093,0.1302377243481205
screw,0.7868290273382017,0.7904652197800389,0.7540142698471168,0.6403292731850434,0.6742057418876011,0.5970929286804527,0.06,0.8973013871374527,0.3607004514372943,0.1538482084263629,0.2282028537172458
plug,0.0034955382549656,0.0035977859172149,0.0146501028927284,0.0110293752201903,0.0115571959951694,0.0598241293694835,0.1333333333333333,0.0003026481715006,0.0115959375983727,0.9438858373166849,0.0406227290616047
screw,0.2330401119918516,0.1827763016988467,0.1690632175087919,0.4562871638674686,0.3707567945897816,0.303550648189045,0.0530612244897959,0.1958133669609079,0.260624135810955,0.6394681823422242,0.0786595033909629
screw,0.1567695281658388,0.1454309464840675,0.151200039407981,0.3867546509951883,0.3812532355291017,0.3603374857084108,0.0777142857142857,0.1708953341740227,0.1779652920033226,0.8023676537001067,0.0587121113663612
plug,0.3453481084265727,0.2548653592711908,0.237821691493862,0.6163379200813508,0.4810240740418435,0.4026439947295013,0.0348872180451127,0.2636065573770492,0.2110382559238689,0.6426558265568697,0.1131157137496453
nail,0.0627099552677204,0.056197902664664,0.0590161821346432,0.1957327179353057,0.1879797001805709,0.1789632206064634,0.0730560578661844,0.0473644388398486,0.2233973549389037,0.7996803839690746,0.0803155746332176
screw,0.1985179305435023,0.1963703784912253,0.2241348132302143,0.4093518405952561,0.4305977781850389,0.4375678759178015,0.0335301062573789,0.1673139974779319,0.4182445253135277,0.6333061800932714,0.1569220124289544
